pair_index,time_s,flow_rate_m3_s,flow_rate_L_s
2.900000000000000000e+02,1.455000000000000043e-02,4.108389554416047519e-04,4.108389554416047584e-01
2.910000000000000000e+02,1.460000000000000013e-02,4.173383344342983508e-04,4.173383344342983525e-01
2.920000000000000000e+02,1.464999999999999983e-02,4.260277920891023082e-04,4.260277920891022974e-01
2.930000000000000000e+02,1.470000000000000126e-02,4.347141289282201496e-04,4.347141289282201448e-01
2.940000000000000000e+02,1.475000000000000096e-02,4.455862685997189496e-04,4.455862685997189487e-01
2.950000000000000000e+02,1.480000000000000066e-02,4.572149644997411454e-04,4.572149644997411388e-01
2.960000000000000000e+02,1.485000000000000035e-02,4.327940423396151753e-04,4.327940423396151592e-01
2.970000000000000000e+02,1.490000000000000005e-02,3.994019529324272151e-04,3.994019529324271955e-01
2.980000000000000000e+02,1.494999999999999975e-02,3.569370197482339604e-04,3.569370197482339413e-01
2.990000000000000000e+02,1.500000000000000118e-02,3.178353933674588679e-04,3.178353933674588627e-01
3.000000000000000000e+02,1.505000000000000088e-02,5.314102187917226503e-04,5.314102187917226772e-01
3.010000000000000000e+02,1.510000000000000057e-02,5.453793878868863718e-04,5.453793878868863354e-01
3.020000000000000000e+02,1.515000000000000027e-02,5.625490580738097286e-04,5.625490580738097268e-01
3.030000000000000000e+02,1.519999999999999997e-02,5.757951408467525947e-04,5.757951408467525400e-01
3.040000000000000000e+02,1.524999999999999967e-02,5.914117023692327816e-04,5.914117023692327946e-01
3.050000000000000000e+02,1.530000000000000110e-02,6.074003321590497415e-04,6.074003321590497606e-01
3.060000000000000000e+02,1.535000000000000080e-02,6.391013501505591471e-04,6.391013501505591332e-01
3.070000000000000000e+02,1.540000000000000049e-02,6.603251448910452516e-04,6.603251448910452126e-01
3.080000000000000000e+02,1.545000000000000019e-02,6.915926763001525868e-04,6.915926763001525313e-01
3.090000000000000000e+02,1.549999999999999989e-02,7.227979444127407855e-04,7.227979444127408115e-01
3.100000000000000000e+02,1.554999999999999959e-02,7.380709445350725102e-04,7.380709445350724929e-01
3.110000000000000000e+02,1.560000000000000102e-02,7.619028431312589939e-04,7.619028431312590000e-01
3.120000000000000000e+02,1.565000000000000072e-02,7.859585421903707379e-04,7.859585421903707569e-01
3.130000000000000000e+02,1.570000000000000215e-02,8.083931975818107454e-04,8.083931975818107185e-01
3.140000000000000000e+02,1.575000000000000358e-02,8.291825395875493691e-04,8.291825395875493943e-01
3.150000000000000000e+02,1.580000000000000154e-02,8.325887074298015788e-04,8.325887074298016222e-01
3.160000000000000000e+02,1.585000000000000298e-02,8.430002627307253043e-04,8.430002627307252583e-01
3.170000000000000000e+02,1.590000000000000094e-02,8.536888775412447648e-04,8.536888775412447838e-01
3.180000000000000000e+02,1.595000000000000237e-02,8.600084589974971248e-04,8.600084589974971161e-01
3.190000000000000000e+02,1.600000000000000380e-02,8.804537120047179963e-04,8.804537120047180032e-01
3.200000000000000000e+02,1.605000000000000177e-02,8.924802690287654853e-04,8.924802690287655382e-01
3.210000000000000000e+02,1.610000000000000320e-02,9.034446231364288418e-04,9.034446231364288149e-01
3.220000000000000000e+02,1.615000000000000116e-02,9.207161464363129710e-04,9.207161464363129433e-01
3.230000000000000000e+02,1.620000000000000259e-02,9.232421070933241256e-04,9.232421070933241047e-01
3.240000000000000000e+02,1.625000000000000056e-02,9.321630215418079011e-04,9.321630215418078569e-01
3.250000000000000000e+02,1.630000000000000199e-02,9.075397256173923025e-04,9.075397256173922678e-01
3.260000000000000000e+02,1.635000000000000342e-02,8.848919528234243902e-04,8.848919528234243659e-01
3.270000000000000000e+02,1.640000000000000138e-02,8.425513552507896999e-04,8.425513552507897241e-01
3.280000000000000000e+02,1.645000000000000281e-02,7.894228243518989357e-04,7.894228243518989219e-01
3.290000000000000000e+02,1.650000000000000078e-02,9.961807180112523894e-04,9.961807180112524085e-01
3.300000000000000000e+02,1.655000000000000221e-02,1.009144646078028763e-03,1.009144646078028673e+00
3.310000000000000000e+02,1.660000000000000364e-02,1.038146891891013508e-03,1.038146891891013501e+00
3.320000000000000000e+02,1.665000000000000160e-02,1.054957202883385903e-03,1.054957202883386014e+00
3.330000000000000000e+02,1.670000000000000304e-02,1.095568328654470498e-03,1.095568328654470402e+00
3.340000000000000000e+02,1.675000000000000100e-02,1.105921160314798273e-03,1.105921160314798257e+00
3.350000000000000000e+02,1.680000000000000243e-02,1.125522603514118132e-03,1.125522603514118147e+00
3.360000000000000000e+02,1.685000000000000386e-02,1.127173015197827132e-03,1.127173015197827199e+00
3.370000000000000000e+02,1.690000000000000183e-02,1.142111021728721811e-03,1.142111021728721809e+00
3.380000000000000000e+02,1.695000000000000326e-02,1.153127093401802019e-03,1.153127093401802084e+00
3.390000000000000000e+02,1.700000000000000122e-02,1.176583465377254020e-03,1.176583465377254001e+00
3.400000000000000000e+02,1.705000000000000265e-02,1.219691204517368279e-03,1.219691204517368233e+00
3.410000000000000000e+02,1.710000000000000062e-02,1.223989542207229398e-03,1.223989542207229331e+00
3.420000000000000000e+02,1.715000000000000205e-02,1.232256058846219280e-03,1.232256058846219249e+00
3.430000000000000000e+02,1.720000000000000348e-02,1.262530297703630833e-03,1.262530297703630788e+00
3.440000000000000000e+02,1.725000000000000144e-02,1.267892322557023473e-03,1.267892322557023554e+00
3.450000000000000000e+02,1.730000000000000288e-02,1.290515968958420769e-03,1.290515968958420689e+00
3.460000000000000000e+02,1.735000000000000084e-02,1.313374023265235623e-03,1.313374023265235557e+00
3.470000000000000000e+02,1.740000000000000227e-02,1.324356227186223017e-03,1.324356227186223034e+00
3.480000000000000000e+02,1.745000000000000370e-02,1.340228345322368522e-03,1.340228345322368453e+00
3.490000000000000000e+02,1.750000000000000167e-02,1.381074310722468735e-03,1.381074310722468779e+00
3.500000000000000000e+02,1.755000000000000310e-02,1.469450471465443475e-03,1.469450471465443497e+00
3.510000000000000000e+02,1.760000000000000106e-02,1.443541731438253940e-03,1.443541731438253928e+00
3.520000000000000000e+02,1.765000000000000249e-02,1.394155572453601886e-03,1.394155572453601888e+00
3.530000000000000000e+02,1.770000000000000392e-02,1.351657824413852538e-03,1.351657824413852627e+00
3.540000000000000000e+02,1.775000000000000189e-02,1.424968593023797801e-03,1.424968593023797858e+00
3.550000000000000000e+02,1.780000000000000332e-02,1.655866174830860271e-03,1.655866174830860293e+00
3.560000000000000000e+02,1.785000000000000128e-02,1.691320873052647600e-03,1.691320873052647666e+00
3.570000000000000000e+02,1.790000000000000271e-02,1.685992021839191135e-03,1.685992021839191057e+00
3.580000000000000000e+02,1.795000000000000068e-02,1.705817178685264165e-03,1.705817178685264057e+00
3.590000000000000000e+02,1.800000000000000211e-02,1.721291890207257529e-03,1.721291890207257591e+00
3.600000000000000000e+02,1.805000000000000354e-02,1.776979200391956646e-03,1.776979200391956670e+00
3.610000000000000000e+02,1.810000000000000150e-02,1.029308203968843163e-03,1.029308203968843261e+00
3.620000000000000000e+02,1.815000000000000294e-02,5.998932413403666340e-04,5.998932413403665898e-01
3.630000000000000000e+02,1.820000000000000090e-02,1.546361524990207776e-03,1.546361524990207847e+00
3.640000000000000000e+02,1.825000000000000233e-02,1.755252462673229921e-03,1.755252462673229985e+00
3.650000000000000000e+02,1.830000000000000376e-02,1.849041009974024263e-03,1.849041009974024208e+00
3.660000000000000000e+02,1.835000000000000173e-02,1.759062739878982989e-03,1.759062739878983095e+00
3.670000000000000000e+02,1.840000000000000316e-02,1.808908528797475339e-03,1.808908528797475324e+00
3.680000000000000000e+02,1.845000000000000112e-02,1.931197989315866373e-03,1.931197989315866392e+00
3.690000000000000000e+02,1.850000000000000255e-02,2.027653356492412767e-03,2.027653356492412851e+00
3.700000000000000000e+02,1.855000000000000399e-02,2.839631574853586186e-03,2.839631574853586304e+00
3.710000000000000000e+02,1.860000000000000195e-02,2.836097101006710038e-03,2.836097101006710197e+00
3.720000000000000000e+02,1.865000000000000338e-02,2.989472939579405127e-03,2.989472939579405075e+00
3.730000000000000000e+02,1.870000000000000134e-02,3.079013750020898922e-03,3.079013750020898943e+00
3.740000000000000000e+02,1.875000000000000278e-02,3.076925105044611784e-03,3.076925105044611808e+00
3.750000000000000000e+02,1.880000000000000074e-02,3.055181017382309263e-03,3.055181017382309072e+00
3.760000000000000000e+02,1.885000000000000217e-02,3.049906378013777196e-03,3.049906378013777175e+00
3.770000000000000000e+02,1.890000000000000360e-02,3.048674903918583996e-03,3.048674903918584089e+00
3.780000000000000000e+02,1.895000000000000157e-02,3.036440369342503255e-03,3.036440369342503054e+00
3.790000000000000000e+02,1.900000000000000300e-02,3.035665695327149916e-03,3.035665695327149916e+00
3.800000000000000000e+02,1.905000000000000096e-02,3.017784256946710354e-03,3.017784256946710375e+00
3.810000000000000000e+02,1.910000000000000239e-02,3.066815340751218120e-03,3.066815340751217978e+00
3.820000000000000000e+02,1.915000000000000382e-02,3.079351936712381842e-03,3.079351936712381832e+00
3.830000000000000000e+02,1.920000000000000179e-02,3.088271594663308250e-03,3.088271594663308139e+00
3.840000000000000000e+02,1.925000000000000322e-02,3.112203431257803792e-03,3.112203431257803743e+00
3.850000000000000000e+02,1.930000000000000118e-02,3.078398816829120820e-03,3.078398816829120754e+00
3.860000000000000000e+02,1.935000000000000261e-02,3.086292674182810735e-03,3.086292674182810725e+00
3.870000000000000000e+02,1.940000000000000405e-02,3.084280106725451834e-03,3.084280106725451720e+00
3.880000000000000000e+02,1.945000000000000201e-02,3.088412228490773626e-03,3.088412228490773792e+00
3.890000000000000000e+02,1.950000000000000344e-02,3.085852437539650817e-03,3.085852437539650772e+00
3.900000000000000000e+02,1.955000000000000140e-02,2.944669332323578397e-03,2.944669332323578193e+00
3.910000000000000000e+02,1.960000000000000284e-02,2.940623231533821044e-03,2.940623231533820992e+00
3.920000000000000000e+02,1.965000000000000080e-02,2.468323145240202375e-03,2.468323145240202354e+00
3.930000000000000000e+02,1.970000000000000223e-02,2.525874272615227702e-03,2.525874272615227678e+00
3.940000000000000000e+02,1.975000000000000366e-02,2.745513552194687318e-03,2.745513552194687179e+00
3.950000000000000000e+02,1.980000000000000163e-02,2.524610567870255642e-03,2.524610567870255728e+00
3.960000000000000000e+02,1.985000000000000306e-02,2.484805020796419794e-03,2.484805020796419850e+00
3.970000000000000000e+02,1.990000000000000102e-02,2.310648312842899371e-03,2.310648312842899177e+00
3.980000000000000000e+02,1.995000000000000245e-02,2.305040318795998668e-03,2.305040318795998466e+00
3.990000000000000000e+02,2.000000000000000389e-02,2.212307390185064542e-03,2.212307390185064726e+00
4.000000000000000000e+02,2.005000000000000185e-02,2.247564025567696903e-03,2.247564025567696966e+00
4.010000000000000000e+02,2.010000000000000328e-02,2.265563508164003884e-03,2.265563508164003981e+00
4.020000000000000000e+02,2.015000000000000124e-02,2.255083961026846818e-03,2.255083961026846939e+00
4.030000000000000000e+02,2.020000000000000268e-02,2.242767398233210408e-03,2.242767398233210585e+00
4.040000000000000000e+02,2.025000000000000411e-02,2.240566823153942403e-03,2.240566823153942622e+00
4.050000000000000000e+02,2.030000000000000207e-02,2.031350222803738476e-03,2.031350222803738337e+00
4.060000000000000000e+02,2.035000000000000350e-02,2.038400216411247971e-03,2.038400216411247801e+00
4.070000000000000000e+02,2.040000000000000147e-02,2.084282751745920089e-03,2.084282751745920148e+00
4.080000000000000000e+02,2.045000000000000290e-02,2.065690700814368577e-03,2.065690700814368785e+00
4.090000000000000000e+02,2.050000000000000086e-02,2.084250416151319299e-03,2.084250416151319119e+00
4.100000000000000000e+02,2.055000000000000229e-02,2.089929816769480961e-03,2.089929816769481086e+00
4.110000000000000000e+02,2.060000000000000372e-02,2.076182170615266474e-03,2.076182170615266553e+00
4.120000000000000000e+02,2.065000000000000169e-02,2.069331720716595120e-03,2.069331720716595324e+00
4.130000000000000000e+02,2.070000000000000312e-02,2.038438700455336150e-03,2.038438700455336150e+00
4.140000000000000000e+02,2.075000000000000108e-02,2.031104664695305029e-03,2.031104664695305040e+00
4.150000000000000000e+02,2.080000000000000251e-02,2.020991859260239110e-03,2.020991859260238943e+00
4.160000000000000000e+02,2.085000000000000395e-02,2.014255351925446202e-03,2.014255351925446025e+00
4.170000000000000000e+02,2.090000000000000191e-02,2.010691995780399758e-03,2.010691995780399921e+00
4.180000000000000000e+02,2.095000000000000334e-02,2.025150084428520899e-03,2.025150084428521069e+00
4.190000000000000000e+02,2.100000000000000130e-02,2.013580213065753032e-03,2.013580213065753188e+00
4.200000000000000000e+02,2.105000000000000274e-02,2.008750341694052945e-03,2.008750341694053088e+00
4.210000000000000000e+02,2.110000000000000417e-02,2.005234003113126346e-03,2.005234003113126384e+00
4.220000000000000000e+02,2.115000000000000213e-02,2.002975578731264021e-03,2.002975578731263973e+00
4.230000000000000000e+02,2.120000000000000356e-02,2.000422604730932828e-03,2.000422604730932807e+00
4.240000000000000000e+02,2.125000000000000153e-02,1.995338693029864979e-03,1.995338693029864885e+00
4.250000000000000000e+02,2.130000000000000296e-02,1.990915509883944747e-03,1.990915509883944834e+00
4.260000000000000000e+02,2.135000000000000092e-02,1.985771968442571686e-03,1.985771968442571644e+00
4.270000000000000000e+02,2.140000000000000235e-02,1.982276282436274285e-03,1.982276282436274295e+00
4.280000000000000000e+02,2.145000000000000379e-02,1.976923354219771792e-03,1.976923354219771722e+00
4.290000000000000000e+02,2.150000000000000175e-02,1.972960182606431009e-03,1.972960182606430912e+00
4.300000000000000000e+02,2.155000000000000318e-02,1.971430262900255095e-03,1.971430262900255137e+00
4.310000000000000000e+02,2.160000000000000114e-02,1.971418101468831990e-03,1.971418101468831896e+00
4.320000000000000000e+02,2.165000000000000258e-02,1.965295481418456898e-03,1.965295481418456891e+00
4.330000000000000000e+02,2.170000000000000401e-02,1.962778327998994810e-03,1.962778327998994765e+00
4.340000000000000000e+02,2.175000000000000197e-02,1.967758339713023778e-03,1.967758339713023830e+00
4.350000000000000000e+02,2.180000000000000340e-02,1.966112184368861218e-03,1.966112184368861149e+00
4.360000000000000000e+02,2.185000000000000137e-02,2.005216879105780996e-03,2.005216879105780947e+00
4.370000000000000000e+02,2.190000000000000280e-02,2.008443623177130506e-03,2.008443623177130544e+00
4.380000000000000000e+02,2.195000000000000076e-02,2.007195242310269318e-03,2.007195242310269467e+00
4.390000000000000000e+02,2.200000000000000219e-02,2.005475020293977055e-03,2.005475020293976840e+00
4.400000000000000000e+02,2.205000000000000362e-02,2.003879185910344054e-03,2.003879185910343974e+00
4.410000000000000000e+02,2.210000000000000159e-02,2.004586226772585994e-03,2.004586226772585800e+00
4.420000000000000000e+02,2.215000000000000302e-02,1.993206538059590777e-03,1.993206538059590693e+00
4.430000000000000000e+02,2.220000000000000098e-02,1.991746180294841524e-03,1.991746180294841517e+00
4.440000000000000000e+02,2.225000000000000241e-02,1.990659968407679659e-03,1.990659968407679559e+00
4.450000000000000000e+02,2.230000000000000385e-02,1.993273737169204418e-03,1.993273737169204418e+00
4.460000000000000000e+02,2.235000000000000181e-02,1.990193472008630008e-03,1.990193472008630060e+00
4.470000000000000000e+02,2.240000000000000324e-02,1.987912245238852328e-03,1.987912245238852238e+00
4.480000000000000000e+02,2.245000000000000120e-02,1.985803305036762303e-03,1.985803305036762278e+00
4.490000000000000000e+02,2.250000000000000264e-02,1.981746268825012973e-03,1.981746268825012924e+00
